LABEL,CLASS_0,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,attractiveness,OBJECTID,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,ORIG_FID,UNIQUE_ID,Shape_Length,Shape_Area,LABEL_1
UNIQU_820,0,3949,5625,81830,3318,1807,0.909497663914471,821,664199,Fortier,TOWNSHIP,659531,87,Yellow Medicine,92,37308.027129100002639,1376,820,37308.027129114670970,86883114.573341846466064,UNIQU_820
UNIQU_821,0,24044,65322,9691,2939,1992,0.395845674500904,822,664161,Fern,TOWNSHIP,659474,29,Hubbard,312,38669.695802100002766,1912,821,38669.695802067522891,93590276.880216687917709,UNIQU_821
UNIQU_822,0,407,73,1959,2969,707,0.817318070318888,823,2394799,Fosston,CITY,659505,60,Polk,1427,20691.371932599999127,850,822,20691.371932640104205,5506908.749220242723823,UNIQU_822
UNIQU_823,0,5399,5805,76499,5102,6166,0.853410595022784,824,664243,Garden City,TOWNSHIP,659452,07,Blue Earth,835,45333.386245000001509,1675,823,45333.386244971472479,89053612.851211190223694,UNIQU_823
UNIQU_824,0,3912,732,95190,4479,175,0.960426077635709,825,664106,Ericson,TOWNSHIP,659510,65,Renville,226,38737.894656199998280,2505,824,38737.894656199685414,94037430.458052590489388,UNIQU_824
UNIQU_825,0,1167,755,2055,1976,1,0.747346321800470,826,2394761,Fertile,CITY,659505,60,Polk,810,18974.284750200000417,1855,825,18974.284750168048049,5366761.040560765191913,UNIQU_825
UNIQU_826,0,12755,57330,17021,6231,11284,0.453632635895279,827,664107,Erie,TOWNSHIP,659448,03,Becker,1733,38791.608105400002387,2719,826,38791.608105416853505,94160943.368513152003288,UNIQU_826
UNIQU_827,0,22062,9284,68642,2913,658,0.748122326403306,828,664204,Fossum,TOWNSHIP,659499,54,Norman,145,38698.810988600002020,1451,827,38698.810988623590674,93210221.234246730804443,UNIQU_827
UNIQU_828,0,125,2113,8685,5518,490,0.889533990904259,829,2394915,Glenwood,CITY,659506,61,Pope,2705,50042.776734999999462,1066,828,50042.776734961327747,15236494.450972620397806,UNIQU_828
UNIQU_829,0,19453,831,83115,3481,218,0.829835291041849,830,664245,Garfield,TOWNSHIP,659482,37,Lac qui Parle,120,39268.180116900002758,491,829,39268.180116859039117,96384609.245870918035507,UNIQU_829
UNIQU_830,0,7609,14200,72282,5524,4358,0.810276706452637,831,664108,Erin,TOWNSHIP,659511,66,Rice,856,38694.125348800000211,138,830,38694.125348753121216,93591695.386229082942009,UNIQU_830
UNIQU_831,0,63242,73908,13426,4700,788,0.346097754767275,832,664163,Field,TOWNSHIP,662850,69,Saint Louis,366,50409.409110100001271,2403,831,50409.409110054475605,140372751.583532601594925,UNIQU_831
UNIQU_832,0,4442,1277,90680,5221,1301,0.941071307119053,833,664206,Foster,TOWNSHIP,659467,22,Faribault,249,41843.795242200001667,432,832,41843.795242159620102,92645379.580781325697899,UNIQU_832
UNIQU_833,0,506,31,295,1004,986,0.482636428065202,834,2394699,Erskine,CITY,659505,60,Polk,400,8510.948946570000771,1165,833,8510.948946572027126,2541752.191963121760637,UNIQU_833
UNIQU_834,0,36,242,1253,750,37,0.907420189818809,835,2394854,Garfield,CITY,659466,21,Douglas,354,10408.014761399999770,872,834,10408.014761428181373,2096582.256034109741449,UNIQU_834
UNIQU_835,0,67368,1044,56724,3177,22,0.522502824638641,836,664110,Espelie,TOWNSHIP,659489,45,Marshall,31,43261.197633199997654,1502,835,43261.197633222560398,115502905.997790411114693,UNIQU_835
UNIQU_836,0,3754,453,93226,4725,1014,0.954790059318420,837,664164,Fieldon,TOWNSHIP,659527,83,Watonwan,223,38537.820533799997065,2186,836,38537.820533826183237,92865016.645013481378555,UNIQU_836
UNIQU_837,0,0,0,2680,1836,0,1.000000000000000,838,2394918,Glyndon,CITY,659459,14,Clay,1385,10452.415926300000137,1910,837,10452.415926264429800,4066968.877265653107315,UNIQU_837
UNIQU_838,0,1664,3255,77527,4165,8915,0.870552519732848,839,664205,Foster,TOWNSHIP,659451,06,Big Stone,124,38213.806106099997123,824,838,38213.806106084841304,86034403.109189853072166,UNIQU_838
UNIQU_839,0,4300,347,48257,2058,813,0.912304796055580,840,664111,Esther,TOWNSHIP,659505,60,Polk,147,34337.821242400001211,1913,839,34337.821242375321162,50304949.928599394857883,UNIQU_839
UNIQU_840,0,15408,11036,62707,4314,3479,0.752766545634593,841,664246,Garfield,TOWNSHIP,659505,60,Polk,532,57457.989812400002847,2612,840,57457.989812366460683,87242205.330831825733185,UNIQU_840
UNIQU_841,0,120,433,97769,4313,75,0.995688832635576,842,664112,Euclid,TOWNSHIP,659505,60,Polk,129,38471.330968599999323,1149,841,38471.330968649315764,92435353.177761048078537,UNIQU_841
UNIQU_842,0,18065,59483,3343,4091,11577,0.342108969645502,843,2394764,Fifty Lakes,CITY,659463,18,Crow Wing,460,45371.887475700001232,599,842,45371.887475673633162,86917584.907467558979988,UNIQU_842
UNIQU_843,0,2180,285,87699,5983,1071,0.967043140159230,844,664283,Glyndon,TOWNSHIP,659459,14,Clay,324,56663.070486899996467,2204,843,56663.070486901779077,87494534.973631754517555,UNIQU_843
UNIQU_844,0,324,18941,75252,5140,9,0.882957076635964,845,664208,Fountain,TOWNSHIP,659468,23,Fillmore,310,46076.206438300003356,166,844,46076.206438287750643,89648351.730266079306602,UNIQU_844
UNIQU_845,0,7113,9374,76167,6210,1435,0.865790287041745,846,664113,Eureka,TOWNSHIP,659464,19,Dakota,1362,41950.109134400001494,248,845,41950.109134395563160,90332233.741381153464317,UNIQU_845
UNIQU_846,0,17513,3227,114188,4431,3,0.872986179876867,847,664247,Garnes,TOWNSHIP,659508,63,Red Lake,183,45268.603151399998751,1408,846,45268.603151400930074,125420653.210394009947777,UNIQU_846
UNIQU_847,0,17,17,2378,536,0,0.991350067842605,848,2394708,Evan,CITY,659453,08,Brown,65,6927.126149149999947,18,847,6927.126149149015873,2651869.581083305645734,UNIQU_847
UNIQU_848,0,0,145,1876,811,0,0.969279661016949,849,2394801,Fountain,CITY,659468,23,Fillmore,415,6398.640712839999651,192,848,6398.640712835986960,2570720.335510310716927,UNIQU_848
UNIQU_849,0,79061,87976,2726,8349,28777,0.261838473770959,850,664284,Gnesen,TOWNSHIP,662850,69,Saint Louis,1944,57796.095696900003531,1612,849,57796.095696884243807,186213810.462314218282700,UNIQU_849
UNIQU_850,0,246,126,819,1074,6,0.866578599735799,851,2394711,Evansville,CITY,659466,21,Douglas,611,7842.305694429999676,236,850,7842.305694430388030,2036865.965807095868513,UNIQU_850
UNIQU_851,0,30014,39966,10585,5293,16473,0.340715912089201,852,664249,Garrison,TOWNSHIP,659463,18,Crow Wing,881,50904.917710100002296,1560,851,50904.917710113681096,92071581.554892823100090,UNIQU_851
UNIQU_852,0,7507,5003,75621,4514,8778,0.817239679362669,853,664116,Evansville,TOWNSHIP,659466,21,Douglas,228,46508.548259399998642,1646,852,46508.548259412193147,91288837.524336352944374,UNIQU_852
UNIQU_853,0,2717,10970,88374,4644,32,0.915125026935364,854,664209,Fountain Prairie,TOWNSHIP,659504,59,Pipestone,236,39198.671617899999546,2555,853,39198.671617879088444,96061903.434231057763100,UNIQU_853
UNIQU_854,0,38827,6902,49254,3485,4681,0.575696322795180,855,664285,Godfrey,TOWNSHIP,659505,60,Polk,283,38487.694519500000752,1984,854,38487.694519468132057,92842109.851737633347511,UNIQU_854
UNIQU_855,0,1366,6235,19,8185,2819,0.581754725085911,856,2394712,Eveleth,CITY,662850,69,Saint Louis,3515,23648.426685700000235,1953,855,23648.426685729988094,16771995.374721514061093,UNIQU_855
UNIQU_856,0,918,892,74,1090,6,0.541140939597315,857,2394859,Garrison,CITY,659463,18,Crow Wing,206,9937.506140589999632,2380,856,9937.506140587549453,2699728.874718817416579,UNIQU_856
UNIQU_857,0,2665,762,95144,4229,264,0.969730458744081,858,664303,Grace,TOWNSHIP,659457,12,Chippewa,112,38574.126545400002215,1759,857,38574.126545397703012,92756130.318902671337128,UNIQU_857
UNIQU_858,0,5159,2564,85085,4754,4782,0.892875986867818,859,664212,Fox Lake,TOWNSHIP,659490,46,Martin,272,40268.255347300000722,1109,858,40268.255347334947146,92109465.651735499501228,UNIQU_858
UNIQU_859,0,2394,529,96615,3752,496,0.971402694004972,860,664118,Everglade,TOWNSHIP,659519,75,Stevens,103,38652.426705300000322,481,859,38652.426705250822124,93405787.938905343413353,UNIQU_859
UNIQU_860,0,78389,3576,19728,2523,13,0.302413915512957,861,664287,Golden Valley,TOWNSHIP,659513,68,Roseau,187,38671.390597899997374,483,860,38671.390597925237671,93818585.098840147256851,UNIQU_860
UNIQU_861,0,25244,30684,45264,3359,264,0.605075609407051,862,664119,Evergreen,TOWNSHIP,659448,03,Becker,407,38916.370598599998630,1808,861,38916.370598646404687,94351420.122327193617821,UNIQU_861
UNIQU_862,0,3742,347,84063,4105,8681,0.878569022568309,863,664305,Graceville,TOWNSHIP,659451,06,Big Stone,167,46818.882369600003585,1491,862,46818.882369571118033,90839004.661994442343712,UNIQU_862
UNIQU_863,0,0,0,504,555,0,1.000000000000000,864,2394803,Foxhome,CITY,659528,84,Wilkin,120,3980.664704270000129,182,863,3980.664704270049242,952612.869640588411130,UNIQU_863
UNIQU_864,0,6898,13743,40163,5120,33619,0.517062977808585,865,664120,Everts,TOWNSHIP,659501,56,Otter Tail,753,44786.791189299998223,2008,864,44786.791189290066541,89593567.847798198461533,UNIQU_864
UNIQU_865,0,86,33,314,382,26,0.853507728894174,866,2394861,Garvin,CITY,659487,42,Lyon,123,3667.892013189999943,2453,865,3667.892013193408275,752018.532720724819228,UNIQU_865
UNIQU_866,0,498,629,120,28269,811,0.946034886404854,867,2394924,Golden Valley,CITY,659472,27,Hennepin,22034,24234.115763800000423,1942,866,24234.115763786736352,27315042.162373881787062,UNIQU_866
UNIQU_867,0,1031,128,95300,3713,479,0.985258964143426,868,664211,Foxhome,TOWNSHIP,659528,84,Wilkin,96,40653.616091000003507,2164,867,40653.616091022318869,90589862.642465800046921,UNIQU_867
UNIQU_868,0,77,40,344,464,0,0.899135135135135,869,2394864,Gary,CITY,659499,54,Norman,230,3648.435159359999943,2085,868,3648.435159364021729,830209.051180924754590,UNIQU_868
UNIQU_869,0,144,842,2084,829,0,0.837189022826366,870,2394926,Gonvick,CITY,659460,15,Clearwater,277,9163.716246780000802,1556,869,9163.716246783538736,3509783.689476471394300,UNIQU_869
UNIQU_870,0,178,23,265,1169,15,0.885454545454545,871,2394940,Graceville,CITY,659451,06,Big Stone,543,8389.917810310000277,2682,870,8389.917810312881556,1487799.479948772350326,UNIQU_870
UNIQU_871,0,7729,5236,75768,4771,10352,0.803095632414112,872,664213,Framnas,TOWNSHIP,659519,75,Stevens,340,38671.089244499999040,2169,871,38671.089244540926302,93465001.324306845664978,UNIQU_871
UNIQU_872,0,159,158,1553,3376,188,0.921623113728377,873,2394868,Gaylord,CITY,659516,72,Sibley,2357,15114.069446800000151,1064,872,15114.069446813595277,4898206.288177305832505,UNIQU_872
UNIQU_873,0,501,276,99456,3518,0,0.994057888598664,874,664290,Good Hope,TOWNSHIP,659499,54,Norman,44,38663.699136299997917,91,873,38663.699136284441920,93377603.473450332880020,UNIQU_873
UNIQU_874,0,1003,494,106134,4224,449,0.985324654509189,875,664306,Grafton,TOWNSHIP,659516,72,Sibley,209,40247.947196699999040,2146,874,40247.947196743778477,101070343.453452974557877,UNIQU_874
UNIQU_875,0,9632,20809,50598,6514,4236,0.723385155083943,876,664214,Franconia,TOWNSHIP,659458,13,Chisago,1785,39070.562165700001060,32,875,39070.562165730931156,82610660.091017872095108,UNIQU_875
UNIQU_876,0,2239,1428,94009,4444,55,0.971354049425006,877,664318,Grand Prairie,TOWNSHIP,659498,53,Nobles,200,44803.207802600001742,780,876,44803.207802624092437,92010869.803340122103691,UNIQU_876
UNIQU_877,0,49453,34980,1664,2131,11238,0.228543421872801,878,664289,Good Hope,TOWNSHIP,659476,31,Itasca,143,38002.668477100000018,1404,877,38002.668477067643835,89526898.405759960412979,UNIQU_877
UNIQU_878,0,11020,7037,82949,4441,57,0.865434485896269,879,664307,Graham,TOWNSHIP,659450,05,Benton,576,39051.120441699997173,1466,878,39051.120441731545725,94949991.430992662906647,UNIQU_878
UNIQU_879,0,89,642,260,2047,136,0.810554505356018,880,2394871,Gem Lake,CITY,659507,62,Ramsey,530,7823.804571149999902,2624,879,7823.804571150700212,2839780.406118322163820,UNIQU_879
UNIQU_880,0,11659,28197,2855,21925,5349,0.531895406158463,881,2394953,Grand Rapids,CITY,659476,31,Itasca,11346,46819.265786500000104,2000,880,46819.265786540330737,62891389.676774047315121,UNIQU_880
UNIQU_881,0,1089,5611,74864,4133,237,0.946660227616543,882,664215,Frankford,TOWNSHIP,659495,50,Mower,394,38217.569246999999450,1130,881,38217.569247034516593,77352894.596950098872185,UNIQU_881
UNIQU_882,0,0,8,1061,718,0,0.997313933967543,883,2394927,Good Thunder,CITY,659452,07,Blue Earth,567,5672.624085469999955,1633,882,5672.624085472763909,1601100.629808878991753,UNIQU_882
UNIQU_883,0,2778,1608,85952,4311,5451,0.910929070929071,884,664308,Graham Lakes,TOWNSHIP,659498,53,Nobles,177,46812.009757200001332,1135,883,46812.009757171639649,90092639.527840673923492,UNIQU_883
UNIQU_884,0,136,44,383,772,26,0.871565025716385,885,2394876,Geneva,CITY,659469,24,Freeborn,512,6095.447827060000236,314,884,6095.447827059187148,1221927.371247277129441,UNIQU_884
UNIQU_885,0,3439,202,92684,4732,184,0.966413804683873,886,664320,Grandview,TOWNSHIP,659487,42,Lyon,260,43626.548460899997735,1818,885,43626.548460939629877,91112142.468486770987511,UNIQU_885
UNIQU_886,0,54,110,1821,901,0,0.960291060291060,887,2394809,Franklin,CITY,659510,65,Renville,523,11353.851259799999752,363,886,11353.851259780021792,2593012.600223787128925,UNIQU_886
UNIQU_887,0,816,4139,94097,4936,3,0.969028088969238,888,664321,Grange,TOWNSHIP,659504,59,Pipestone,213,44427.567126800000551,92,887,44427.567126758112863,93591112.991810992360115,UNIQU_887
UNIQU_888,0,125,7320,87255,5515,1,0.955042109044464,889,664292,Goodhue,TOWNSHIP,659470,25,Goodhue,548,48345.006997600001341,54,888,48345.006997584474448,90164502.319318145513535,UNIQU_888
UNIQU_889,0,168,54,795,615,0,0.887500000000000,890,2394947,Granada,CITY,659490,46,Martin,293,7270.697755930000312,2667,889,7270.697755928041261,1473360.181470689363778,UNIQU_889
UNIQU_890,0,4046,1828,82932,4948,8321,0.872062698995836,891,664255,Geneva,TOWNSHIP,659469,24,Freeborn,442,45996.083544399996754,2120,890,45996.083544440283731,91999910.795776039361954,UNIQU_890
UNIQU_891,0,19108,17332,63641,4163,70,0.734777690434649,892,664322,Granite,TOWNSHIP,659494,49,Morrison,479,39566.923573699998087,2447,891,39566.923573683467112,93848039.055791720747948,UNIQU_891
UNIQU_892,0,20587,14773,71600,8444,4488,0.734093183865479,893,664219,Franklin,TOWNSHIP,659530,86,Wright,2937,100172.727671999993618,2407,892,100172.727671985048801,107952410.448738634586334,UNIQU_892
UNIQU_893,0,0,162,1658,1340,0,0.969240506329114,894,2394929,Goodhue,CITY,659470,25,Goodhue,1297,9745.909450859999197,2422,893,9745.909450855257091,2826125.941628179512918,UNIQU_893
UNIQU_894,0,929,607,337,3089,452,0.694809752493535,895,2394962,Granite Falls,CITY,659531,87,Yellow Medicine,1726,14441.210818499999732,615,894,14441.210818479488807,4869322.757958589121699,UNIQU_894
UNIQU_895,0,18243,1604,61778,2990,12661,0.691166371972532,896,664310,Granby,TOWNSHIP,659497,52,Nicollet,225,41776.585016099998029,1456,895,41776.585016091557918,87542362.840074911713600,UNIQU_895
UNIQU_896,0,5927,3292,77701,5088,8475,0.842913726700039,897,664256,Gennessee,TOWNSHIP,659479,34,Kandiyohi,430,50464.735691900001257,2366,896,50464.735691870846495,90421652.969527095556259,UNIQU_896
UNIQU_897,0,61595,122331,9926,5543,8169,0.339947678788229,898,664293,Goodland,TOWNSHIP,659476,31,Itasca,490,57873.828089800001180,1524,897,57873.828089814793202,186848289.743933469057083,UNIQU_897
UNIQU_898,0,8592,4956,71721,4457,1625,0.865010782585850,899,664323,Granite Falls,TOWNSHIP,659457,12,Chippewa,203,64031.757998200002476,2417,898,64031.757998152432265,82202821.825827807188034,UNIQU_898
UNIQU_899,0,3075,73,34104,1979,742,0.911107497560854,900,664311,Grand Forks,TOWNSHIP,659505,60,Polk,193,35687.212955100003455,628,899,35687.212955120514380,36020691.176131866872311,UNIQU_899
UNIQU_900,0,27,34,518,316,0,0.950055865921788,901,2394880,Genola,CITY,659494,49,Morrison,70,6710.810873890000039,909,900,6710.810873893988173,806153.987221530638635,UNIQU_900
UNIQU_901,0,243,1007,1920,1953,198,0.808137568126292,902,2394962,Granite Falls,CITY,659457,12,Chippewa,947,19584.389918299999408,2418,901,19584.389918279310223,4814180.721178766340017,UNIQU_901
UNIQU_902,0,12,1,168,370,0,0.979310344827586,903,2394930,Goodridge,CITY,659502,57,Pennington,102,3196.444589470000210,1051,902,3196.444589473206179,492994.335317727643996,UNIQU_902
UNIQU_903,0,3601,1911,93995,5249,544,0.953167141500475,904,664220,Fraser,TOWNSHIP,659490,46,Martin,281,39741.927975999999035,1385,903,39741.927975989681727,94763197.979583770036697,UNIQU_903
UNIQU_904,0,92228,86061,2915,8864,15841,0.269178132087476,905,664312,Grand Lake,TOWNSHIP,662850,69,Saint Louis,2739,57819.899414300001808,2333,904,57819.899414312611043,185298948.726252108812332,UNIQU_904
UNIQU_905,0,10929,382,88061,3827,1331,0.890975796422080,906,664258,Gentilly,TOWNSHIP,659505,60,Polk,251,38781.046732800001337,1340,905,38781.046732770133531,94078860.546964004635811,UNIQU_905
UNIQU_906,0,19206,27780,50630,4060,52,0.665722318339100,907,664325,Granite Ledge,TOWNSHIP,659450,05,Benton,764,38321.910178500002075,2490,906,38321.910178527185053,91577375.659200683236122,UNIQU_906
UNIQU_907,0,10671,694,63045,2877,19,0.870135565156650,908,664295,Goodridge,TOWNSHIP,659502,57,Pennington,80,37066.272256600001128,1718,907,37066.272256576121436,69580276.893048867583275,UNIQU_907
UNIQU_908,0,327,249,532,2019,35,0.848608475648324,909,2394813,Frazee,CITY,659448,03,Becker,1338,10704.017057099999874,2335,908,10704.017057072189345,2831028.917198441457003,UNIQU_908
UNIQU_909,0,750,479,98643,4328,139,0.989444023807014,910,664326,Granite Rock,TOWNSHIP,659509,64,Redwood,198,43077.242457899999863,1442,909,43077.242457903150353,93911678.216755539178848,UNIQU_909
UNIQU_910,0,546,0,1724,511,138,0.784378211716341,911,2394883,Georgetown,CITY,659459,14,Clay,75,6455.463682909999989,79,910,6455.463682907567090,2625612.379949678201228,UNIQU_910
UNIQU_911,0,6034,21424,33921,11665,3176,0.718433482025715,912,2394963,Grant,CITY,659526,82,Washington,3991,43267.524112099999911,2010,911,43267.524112090031849,68506902.662049815058708,UNIQU_911
UNIQU_912,0,603,1102,39,4535,797,0.717227247032222,913,2394931,Goodview,CITY,659529,85,Winona,4150,27483.402291800000967,2039,912,27483.402291792252072,6361746.574911174364388,UNIQU_912
UNIQU_913,0,474,4686,0,3181,34,0.609289552238806,914,2394950,Grand Marais,CITY,659461,16,Cook,1344,18282.262118200000259,80,913,18282.262118188518798,7526629.748218762688339,UNIQU_913
UNIQU_914,0,32808,33090,1739,5198,30597,0.226755742903550,915,664222,Fredenberg,TOWNSHIP,662850,69,Saint Louis,1468,38575.679178300000785,1286,914,38575.679178287893592,93092537.425250828266144,UNIQU_914
UNIQU_915,0,35078,36539,19449,6554,5120,0.429495814677828,916,664328,Grant Valley,TOWNSHIP,659449,04,Beltrami,2504,42567.649012299996684,1667,915,42567.649012342648348,92464635.924570471048355,UNIQU_915
UNIQU_916,0,5022,136,95668,4194,1052,0.946702239987933,917,664260,Georgetown,TOWNSHIP,659459,14,Clay,137,56409.805668599998171,1561,916,56409.805668649001746,95518686.931614860892296,UNIQU_916
UNIQU_917,0,6396,2739,86821,3386,110,0.924488195310300,918,664329,Granville,TOWNSHIP,659480,35,Kittson,63,41833.062412799998128,74,917,41833.062412811173999,89503368.946020081639290,UNIQU_917
UNIQU_918,0,15,12,34,447,1,0.957367387033399,919,2394819,Freeborn,CITY,659469,24,Freeborn,265,5261.984063629999582,570,918,5261.984063629156481,447497.701724108192138,UNIQU_918
UNIQU_919,0,13686,2639,79712,3203,3466,0.830907639281055,920,664298,Goose Prairie,TOWNSHIP,659459,14,Clay,205,40303.759384800003318,2264,919,40303.759384788434545,92433639.246895968914032,UNIQU_919
UNIQU_920,0,28340,13036,50861,5754,1932,0.647132291864736,921,664330,Grass Lake,TOWNSHIP,659478,33,Kanabec,984,43433.023093199997675,1015,920,43433.023093206102203,89881357.062604889273643,UNIQU_920
UNIQU_921,0,28280,21930,50902,3704,41,0.631393230780968,922,664261,Germania,TOWNSHIP,659521,77,Todd,533,38788.231574199999159,1160,921,38788.231574164783524,94380883.720872893929482,UNIQU_921
UNIQU_922,0,1081,1813,94830,4906,14,0.979787420599353,923,664315,Grand Meadow,TOWNSHIP,659495,50,Mower,337,40937.278821300002164,1519,922,40937.278821274449001,92385829.268738776445389,UNIQU_922
UNIQU_923,0,653,257,1451,406,79,0.711560084328883,924,2394967,Grasston,CITY,659478,33,Kanabec,154,6373.606881759999851,2326,923,6373.606881758203599,2538578.046129080466926,UNIQU_923
UNIQU_924,0,2870,1009,94514,4435,912,0.960474262579526,925,664224,Freeborn,TOWNSHIP,659469,24,Freeborn,232,44000.434325200003514,732,924,44000.434325154834369,93381699.672820284962654,UNIQU_924
UNIQU_925,0,15818,6324,53697,4316,20509,0.617146149566876,926,664299,Gordon,TOWNSHIP,659521,77,Todd,668,43333.734972600002948,2115,925,43333.734972601101617,90590659.638358831405640,UNIQU_925
UNIQU_926,0,47867,48257,2856,1688,3207,0.275653429602888,927,664332,Grattan,TOWNSHIP,659476,31,Itasca,44,38521.667951700001140,2126,926,38521.667951725794410,93533285.208873882889748,UNIQU_926
UNIQU_927,0,4663,1722,92632,4081,69,0.948637645758818,928,664262,Germantown,TOWNSHIP,659462,17,Cottonwood,171,38543.191300899998168,496,927,38543.191300900143688,92847742.455184280872345,UNIQU_927
UNIQU_928,0,0,48,375,1526,0,0.985223191380195,929,2394951,Grand Meadow,CITY,659495,50,Mower,1156,7835.199731220000103,2431,928,7835.199731219930982,1765840.122293777531013,UNIQU_928
UNIQU_929,0,189,4483,86420,4471,37,0.969697698744770,930,664333,Gray,TOWNSHIP,659504,59,Pipestone,222,57638.335625200001232,1211,929,57638.335625201303628,86042380.908825770020485,UNIQU_929
UNIQU_930,0,17574,13309,57613,4335,9674,0.673420808741037,931,664300,Gorman,TOWNSHIP,659501,56,Otter Tail,498,38448.176207399999839,802,930,38448.176207410695497,92259444.667338654398918,UNIQU_930
UNIQU_931,0,2981,7898,74411,3839,2322,0.893454418213032,932,664334,Great Bend,TOWNSHIP,659462,17,Cottonwood,330,60651.640595400000166,1754,931,60651.640595366094203,82310095.913284942507744,UNIQU_931
UNIQU_932,0,3554,1815,92962,5167,526,0.953726063216181,933,664225,Freedom,TOWNSHIP,659525,81,Waseca,335,39551.239801399999124,2096,932,39551.239801420124422,93599205.670297384262085,UNIQU_932
UNIQU_933,0,46452,1187,76939,3168,1190,0.661002357758888,934,664316,Grand Plain,TOWNSHIP,659489,45,Marshall,55,43323.641569400002481,1174,933,43323.641569359351706,116047907.934429943561554,UNIQU_933
